Customer ID,SeniorCitizen_Status,Contract,Churn,Payment Method,MonthlyCharges_Clean,Tenure,TotalCharges_Clean
2923-ARZLG,No,One year,No,Mailed check,0,0,0
2924-KHUVI,No,One year,No,Electronic check,0,56,"5,514"
2925-MXLSX,No,One year,No,Credit card (automatic),0,30,"2,038"
2925-VDZHY,No,Two year,No,Credit card (automatic),0,72,"6,501"
2926-JEJJC,No,One year,No,Bank transfer (automatic),0,8,140
2927-CVULT,No,Two year,No,Bank transfer (automatic),0,53,"5,566"
2927-QRRQV,No,One year,No,Electronic check,0,46,"4,312"
2928-HLDBA,No,Month-to-month,No,Mailed check,0,6,112
2929-ERCFZ,No,Month-to-month,Yes,Electronic check,0,8,777
2929-QNSRW,No,One year,Yes,Electronic check,0,56,"5,508"
2930-UOTMB,No,Month-to-month,Yes,Credit card (automatic),0,31,"1,994"
2931-FSOHN,Yes,Month-to-month,No,Electronic check,0,13,788
2931-SVLTV,No,Month-to-month,No,Credit card (automatic),0,40,"4,469"
2931-VUVJN,Yes,One year,No,Electronic check,0,59,"5,483"
2931-XIQBR,No,One year,No,Mailed check,0,50,"5,153"
2933-FILNV,No,Month-to-month,Yes,Mailed check,0,2,36
2933-XEUJM,No,Two year,No,Mailed check,0,46,"3,593"
2937-FTHUR,No,Month-to-month,No,Electronic check,0,18,"1,166"
2946-KIQSP,No,Month-to-month,No,Mailed check,0,35,"1,175"
2947-DOMLJ,No,Month-to-month,Yes,Mailed check,0,1,50
2951-QOQTK,No,Month-to-month,Yes,Credit card (automatic),0,4,332
2952-QAYZF,No,Month-to-month,Yes,Electronic check,0,5,424
2954-PIBKO,No,Two year,No,Credit card (automatic),0,69,"4,254"
2955-BJZHG,No,Month-to-month,Yes,Electronic check,0,17,"1,400"
2955-PSXOE,No,Month-to-month,Yes,Bank transfer (automatic),0,1,20
2956-GGUCQ,Yes,Month-to-month,Yes,Electronic check,0,24,"1,772"
2957-JIRMN,Yes,One year,No,Electronic check,0,62,"4,959"
2957-LOLHO,No,Month-to-month,Yes,Bank transfer (automatic),0,12,518
2958-NHPPS,No,Month-to-month,No,Electronic check,0,23,473
2959-EEXWB,No,Month-to-month,No,Bank transfer (automatic),0,45,"2,333"
2959-FENLU,No,Month-to-month,No,Credit card (automatic),0,9,781
2959-MJHIC,No,Month-to-month,Yes,Electronic check,0,4,307
2960-NKRSO,No,Month-to-month,No,Electronic check,0,24,"2,107"
2961-VNFKL,No,Two year,No,Credit card (automatic),0,71,"1,801"
2962-XPMCQ,No,Month-to-month,Yes,Electronic check,0,2,98
2967-MXRAV,No,One year,No,Mailed check,0,1,18
2968-SSGAA,No,Month-to-month,Yes,Electronic check,0,10,"1,060"
2969-QWUBZ,No,Month-to-month,No,Electronic check,0,2,96
2969-VAPYH,No,One year,No,Credit card (automatic),0,67,"3,870"
2969-WGHQO,No,One year,No,Electronic check,0,7,477
2971-SGAFL,No,Month-to-month,No,Electronic check,0,13,995
2972-YDYUW,No,One year,No,Electronic check,0,57,"5,468"
2974-GGUXS,Yes,Month-to-month,No,Credit card (automatic),0,36,"3,301"
2977-CEBSX,No,Two year,No,Credit card (automatic),0,66,"5,965"
2978-XXSOG,No,Month-to-month,No,Mailed check,0,22,"1,253"
2979-SXESE,No,Month-to-month,Yes,Electronic check,0,17,"1,607"
2982-IHMFT,Yes,Month-to-month,Yes,Mailed check,0,1,74
2982-VPSGI,No,Month-to-month,Yes,Electronic check,94,11,"1,078"
2983-ZANRP,No,Month-to-month,Yes,Bank transfer (automatic),0,2,145
2984-AFWNC,No,Month-to-month,No,Electronic check,0,3,293
2984-MIIZL,No,Month-to-month,Yes,Bank transfer (automatic),0,4,321
2984-RGEYA,No,Two year,No,Bank transfer (automatic),0,69,"1,375"
2984-TBYKU,No,Two year,No,Credit card (automatic),0,72,"7,732"
2985-FMWYF,No,Month-to-month,No,Electronic check,0,23,"2,341"
2985-JUUBZ,No,Month-to-month,No,Electronic check,0,40,"3,015"
2987-BJXIK,No,Two year,No,Mailed check,0,70,"5,991"
2988-GBIVW,Yes,Month-to-month,No,Electronic check,0,70,"6,470"
2988-PLAHS,No,One year,No,Electronic check,0,3,220
2988-QRAJY,No,Two year,No,Credit card (automatic),0,69,"7,430"
2990-HWIML,No,Month-to-month,Yes,Electronic check,0,6,573
2990-IAJSV,No,Two year,No,Bank transfer (automatic),92,72,"6,632"
2990-OGYTD,No,Two year,No,Bank transfer (automatic),0,67,"5,883"
2995-UPRYS,Yes,One year,Yes,Credit card (automatic),0,40,"4,062"
2995-YWTCD,No,Two year,No,Bank transfer (automatic),0,19,467
2996-XAUVF,No,Two year,No,Mailed check,0,70,"2,799"
2999-AANRQ,No,Two year,No,Credit card (automatic),0,21,"1,524"
3001-CBHLQ,Yes,Month-to-month,Yes,Electronic check,0,32,"3,351"
3001-UNBTL,Yes,Month-to-month,No,Electronic check,0,29,"2,964"
3002-WQZWT,No,Month-to-month,No,Electronic check,0,29,"1,993"
3003-CMDUU,No,Month-to-month,No,Electronic check,0,25,"2,395"
3005-NFMTA,Yes,Month-to-month,Yes,Electronic check,0,55,"5,617"
3005-TYFRD,No,Month-to-month,No,Credit card (automatic),0,55,"5,676"
3006-XIMLN,No,Month-to-month,Yes,Bank transfer (automatic),0,2,193
3007-FDPEA,No,Month-to-month,No,Bank transfer (automatic),0,2,39
3009-JWMPU,No,One year,Yes,Electronic check,0,62,"6,125"
3011-WQKSZ,No,Month-to-month,No,Electronic check,20,19,377
3012-VFFMN,No,Month-to-month,No,Mailed check,0,7,158
3014-WJKSM,No,Month-to-month,No,Credit card (automatic),0,29,"2,263"
3016-KSVCP,No,Month-to-month,No,Mailed check,0,29,"1,009"
3018-TFTSU,No,Month-to-month,Yes,Bank transfer (automatic),0,12,858
3021-VLNRJ,No,One year,No,Credit card (automatic),0,50,"3,478"
3022-BEXHZ,No,Two year,No,Bank transfer (automatic),0,67,"7,530"
3023-GFLBR,No,Month-to-month,Yes,Credit card (automatic),0,33,"2,745"
3026-ATZYV,No,One year,No,Bank transfer (automatic),0,37,"2,658"
3027-YNWZU,No,Two year,No,Credit card (automatic),25,64,"1,584"
3027-ZTDHO,No,Month-to-month,Yes,Electronic check,0,1,89
3030-YDNRM,No,Month-to-month,No,Electronic check,0,8,572
3030-YZADT,No,Month-to-month,Yes,Mailed check,0,9,431
3030-ZKIWL,No,Month-to-month,No,Mailed check,0,1,20
3034-ZBEQN,No,One year,Yes,Mailed check,0,48,"1,604"
3038-PQIUY,No,Month-to-month,No,Bank transfer (automatic),0,38,"2,522"
3039-MJSLN,No,Month-to-month,No,Bank transfer (automatic),0,3,50
3043-SUDUA,No,Month-to-month,No,Bank transfer (automatic),0,32,601
3043-TYBNO,No,Month-to-month,No,Mailed check,0,3,196
3045-XETSH,No,Month-to-month,Yes,Electronic check,0,10,953
3049-NDXFL,No,Month-to-month,Yes,Mailed check,0,1,85
3049-SOLAY,No,Month-to-month,Yes,Electronic check,0,3,292
3050-GBUSH,No,Month-to-month,No,Credit card (automatic),0,3,113
3050-RLLXC,No,Two year,No,Credit card (automatic),0,56,"4,620"
3055-MJDSB,No,Month-to-month,No,Mailed check,0,9,190
3055-OYMSE,Yes,Month-to-month,No,Credit card (automatic),0,53,"4,003"
3055-VTCGS,No,One year,No,Credit card (automatic),0,63,"3,503"
3057-VJJQE,No,Two year,No,Mailed check,0,35,"1,924"
3058-HJCUY,No,One year,Yes,Electronic check,0,41,"4,213"
3058-WQDRE,No,Month-to-month,No,Bank transfer (automatic),0,13,331
3059-NGMXB,No,Month-to-month,No,Mailed check,0,14,944
3061-BCKYI,No,Month-to-month,No,Mailed check,0,14,283
3062-ICYZQ,No,Month-to-month,No,Electronic check,0,51,"4,539"
3063-QFSZL,No,Month-to-month,Yes,Electronic check,0,1,55
3066-RRJIO,No,Month-to-month,Yes,Mailed check,0,1,69
3067-SVMTC,No,One year,No,Bank transfer (automatic),0,68,"3,848"
3068-OMWZA,Yes,Month-to-month,Yes,Electronic check,0,1,88
3069-SSVSN,No,One year,No,Mailed check,0,1,25
3070-BDOQC,No,Two year,No,Electronic check,0,60,"5,941"
3070-DVEYC,Yes,Month-to-month,Yes,Mailed check,0,7,545
3070-FNFZQ,No,Two year,No,Bank transfer (automatic),0,23,478
3071-MVJCD,No,Two year,No,Bank transfer (automatic),0,72,"5,815"
3071-VBYPO,No,Month-to-month,No,Electronic check,0,3,248
3074-GQWYX,No,Month-to-month,Yes,Bank transfer (automatic),0,5,357
3077-RSNTJ,No,Month-to-month,No,Mailed check,0,6,113
3078-ZKNTS,No,Two year,No,Bank transfer (automatic),0,13,246
3079-BCHLN,No,One year,No,Bank transfer (automatic),0,47,942
3082-VQXNH,No,Month-to-month,No,Credit card (automatic),0,3,94
3082-WQRVY,Yes,One year,No,Mailed check,0,14,228
3082-YVEKW,No,Two year,No,Bank transfer (automatic),0,23,"1,759"
3084-DOWLE,No,Two year,No,Bank transfer (automatic),92,72,"6,474"
3085-QUOZK,No,Month-to-month,Yes,Mailed check,0,1,43
3086-RUCRN,No,Month-to-month,No,Bank transfer (automatic),0,66,"6,595"
3088-FVYWK,No,Two year,No,Credit card (automatic),0,53,"1,336"
3088-LHEFH,No,Month-to-month,No,Bank transfer (automatic),79,11,929
3090-HAWSU,No,Two year,Yes,Credit card (automatic),0,61,"6,876"
3090-LETTY,No,Month-to-month,No,Bank transfer (automatic),0,2,134
3090-QFUVD,No,Month-to-month,No,Credit card (automatic),0,1,20
3091-FYHKI,No,Month-to-month,Yes,Electronic check,0,1,35
3092-IGHWF,No,One year,Yes,Electronic check,0,67,"5,918"
3094-JOJAI,No,Month-to-month,No,Mailed check,0,18,"1,387"
3096-GKWEB,No,Month-to-month,No,Electronic check,0,18,"1,691"
3096-IZETN,No,Month-to-month,Yes,Bank transfer (automatic),0,12,947
3096-JRDSO,Yes,Month-to-month,Yes,Bank transfer (automatic),0,27,"2,867"
3096-WPXBT,No,One year,No,Credit card (automatic),0,61,"6,018"
3096-YXENJ,No,Two year,No,Bank transfer (automatic),0,65,"7,082"
3097-FQTVJ,No,Two year,No,Mailed check,20,41,810
3097-IDVPU,No,Month-to-month,No,Credit card (automatic),0,19,910
3097-NNSPB,No,Month-to-month,Yes,Credit card (automatic),0,2,91
3097-NQYSN,Yes,Month-to-month,Yes,Mailed check,0,2,156
3097-PYWXL,No,Month-to-month,No,Electronic check,0,4,82
3099-OONVS,No,Month-to-month,No,Electronic check,0,25,"1,296"
3104-OWCGK,No,One year,Yes,Electronic check,0,60,"5,453"
3106-ULWFW,No,Month-to-month,Yes,Credit card (automatic),0,8,627
3108-PCCGG,Yes,Two year,No,Credit card (automatic),0,72,"5,899"
3113-IWHLC,No,Month-to-month,No,Mailed check,0,5,274
3115-CZMZD,No,Two year,No,Mailed check,0,0,0
3115-JPJDD,No,One year,No,Credit card (automatic),0,59,"4,639"
3118-UHVVQ,No,Two year,No,Credit card (automatic),0,68,"1,911"
3120-FAZKD,No,Two year,No,Bank transfer (automatic),0,54,"1,230"
3125-RAHBV,No,One year,No,Credit card (automatic),0,22,467
3126-WQMGH,No,Month-to-month,No,Credit card (automatic),0,49,"2,583"
3128-YOVTD,No,Month-to-month,No,Bank transfer (automatic),0,51,"4,018"
3129-AAQOU,No,Two year,No,Mailed check,0,19,485
3130-ICDUP,No,Month-to-month,No,Credit card (automatic),0,2,188
3131-NWVFJ,No,One year,No,Mailed check,0,14,294
3132-TVFDZ,Yes,Month-to-month,Yes,Electronic check,0,57,"2,572"
3133-PZNSR,No,Two year,No,Credit card (automatic),0,72,"6,991"
3134-DSHVC,No,Two year,No,Credit card (automatic),98,63,"6,218"
3137-LUPIX,No,Month-to-month,No,Mailed check,0,4,253
3137-NYQQI,No,One year,No,Mailed check,0,17,"1,175"
3138-BKYAV,No,Month-to-month,Yes,Electronic check,0,6,489
3143-ILDAL,No,Month-to-month,Yes,Electronic check,0,56,"5,124"
3143-JQEGI,No,Month-to-month,Yes,Electronic check,0,13,"1,222"
3144-AUDBS,No,Month-to-month,Yes,Electronic check,0,6,270
3144-KMTWZ,No,Month-to-month,No,Bank transfer (automatic),0,71,"6,669"
3146-JTQHR,No,One year,No,Bank transfer (automatic),0,10,189
3146-MSEGF,Yes,Two year,No,Credit card (automatic),0,72,"6,425"
3148-AOIQT,No,Two year,No,Credit card (automatic),0,69,"1,718"
3148-BLQJT,No,Month-to-month,Yes,Mailed check,0,1,20
3154-CFSZG,No,Month-to-month,No,Electronic check,0,47,"4,137"
3154-HMWUU,No,Two year,No,Bank transfer (automatic),0,60,"1,198"
3156-QLHBO,No,Month-to-month,No,Mailed check,0,2,48
3158-MOERK,No,Month-to-month,Yes,Electronic check,96,2,174
3160-TYXLT,No,Month-to-month,No,Bank transfer (automatic),0,53,"2,546"
3161-GETRM,No,Month-to-month,No,Credit card (automatic),0,34,"3,097"
3161-ONRWK,No,One year,No,Bank transfer (automatic),0,60,"3,928"
3162-KKZXO,Yes,One year,No,Electronic check,0,55,"5,409"
3162-ZJZFU,No,Month-to-month,No,Electronic check,0,53,"4,779"
3164-AALRN,No,One year,Yes,Mailed check,70,5,347
3164-YAXFY,No,Month-to-month,No,Electronic check,0,57,"3,196"
3165-HDOEW,No,Month-to-month,Yes,Mailed check,0,1,45
3166-PNEOF,No,Two year,No,Credit card (automatic),0,61,"5,175"
3167-SNQPL,Yes,Month-to-month,No,Electronic check,0,38,"3,741"
3170-GWYKC,No,Month-to-month,No,Bank transfer (automatic),0,60,"6,236"
3170-NMYVV,No,Two year,No,Bank transfer (automatic),0,50,930
3173-NVMPX,No,Month-to-month,No,Mailed check,0,9,501
3173-WSSUE,No,Two year,No,Credit card (automatic),0,71,"1,415"
3174-AKMAS,No,Two year,No,Credit card (automatic),0,46,"3,009"
3174-RKMOW,No,Month-to-month,No,Electronic check,0,35,"3,782"
3177-LASXD,No,Month-to-month,Yes,Electronic check,0,1,71
3178-CIFOT,No,One year,No,Credit card (automatic),0,23,478
3178-FESZO,No,Month-to-month,Yes,Credit card (automatic),0,1,100
3179-GBRWV,Yes,Month-to-month,No,Bank transfer (automatic),0,21,"1,339"
3181-MIZBN,No,Month-to-month,No,Electronic check,0,16,313
3181-VTHOE,No,One year,No,Bank transfer (automatic),0,70,"3,635"
3186-AJIEK,No,Two year,No,Bank transfer (automatic),0,66,"6,844"
3186-BAXNB,No,Month-to-month,Yes,Electronic check,0,1,91
3190-FZATL,No,Month-to-month,No,Mailed check,0,14,268
3190-ITQXP,No,Two year,No,Bank transfer (automatic),0,46,890
3190-XFANI,No,One year,Yes,Bank transfer (automatic),0,49,"5,069"
3191-CSNMG,No,Month-to-month,No,Electronic check,0,3,239
3192-LNKRK,No,Month-to-month,No,Mailed check,0,34,"2,909"
3192-NQECA,No,Two year,Yes,Bank transfer (automatic),110,68,"7,611"
3194-ORPIK,No,Month-to-month,Yes,Bank transfer (automatic),0,50,"4,116"
3195-TQDZX,No,Month-to-month,No,Electronic check,0,3,61
3196-NVXLZ,No,Month-to-month,No,Mailed check,0,25,"2,088"
3197-ARFOY,Yes,Month-to-month,No,Mailed check,105,19,"2,007"
3197-NNYNB,No,Two year,No,Credit card (automatic),0,65,"6,631"
3198-VELRD,No,Month-to-month,Yes,Bank transfer (automatic),0,3,264
3199-NPKCN,No,One year,No,Electronic check,0,67,"7,511"
3199-XGZCY,No,Month-to-month,No,Electronic check,0,8,576
3200-MNQTF,No,Two year,No,Credit card (automatic),0,67,"4,677"
3205-MXZRA,No,One year,No,Credit card (automatic),0,26,"1,507"
3207-OYBWH,Yes,Month-to-month,Yes,Bank transfer (automatic),0,57,"5,427"
3208-YPIOE,No,Month-to-month,Yes,Electronic check,0,39,"3,017"
3209-ZPKFI,No,Month-to-month,No,Electronic check,0,47,"2,538"
3211-AAPKX,No,Month-to-month,No,Mailed check,0,20,"2,031"
3211-ILJTT,No,Month-to-month,Yes,Bank transfer (automatic),0,17,"1,214"
3212-KXOCR,No,Two year,No,Bank transfer (automatic),21,52,"1,107"
3213-VVOLG,No,Two year,No,Mailed check,0,0,0
3214-IYUUQ,No,One year,No,Bank transfer (automatic),0,61,"5,860"
3217-FZDMN,Yes,Month-to-month,Yes,Credit card (automatic),0,8,742
3219-JQRSL,Yes,Two year,No,Credit card (automatic),0,72,"6,352"
3221-CJMSG,No,Month-to-month,No,Credit card (automatic),0,24,"1,269"
3223-DWFIO,Yes,Month-to-month,No,Electronic check,0,4,261
3223-WZWJM,No,Month-to-month,Yes,Electronic check,0,26,"2,254"
3224-DFQNQ,No,One year,No,Electronic check,89,66,"5,898"
3227-WLKLI,No,Two year,No,Bank transfer (automatic),0,65,"5,963"
3229-USWAR,No,One year,No,Bank transfer (automatic),0,34,"2,727"
3230-IUALN,No,Two year,No,Mailed check,81,45,"3,533"
3230-JCNZS,No,Two year,No,Credit card (automatic),99,71,"7,061"
3230-WYKIR,No,One year,Yes,Credit card (automatic),82,18,"1,425"
3234-VKACU,No,Month-to-month,No,Electronic check,0,2,132
3235-ETOOB,No,Month-to-month,Yes,Electronic check,0,8,609
3237-AJGEH,No,Month-to-month,Yes,Mailed check,31,3,95
3239-TPHPZ,No,Two year,No,Electronic check,0,12,264
3243-ZHOHY,No,One year,No,Mailed check,0,16,296
3244-CQPHU,Yes,Two year,No,Bank transfer (automatic),0,72,"7,746"
3244-DCJWY,No,Month-to-month,Yes,Electronic check,0,1,70
3247-MHJKM,No,Month-to-month,No,Mailed check,0,1,20
3247-ZVOUO,Yes,Month-to-month,Yes,Electronic check,0,10,851
3249-VHRIP,No,Two year,No,Credit card (automatic),0,62,"2,748"
3249-ZPQRG,No,Month-to-month,Yes,Electronic check,0,4,330
3251-YMVWZ,No,One year,No,Bank transfer (automatic),0,53,"1,301"
3253-HKOKL,No,One year,No,Electronic check,0,52,"5,244"
3254-YRILK,Yes,Month-to-month,Yes,Electronic check,0,19,"1,775"
3255-GRXMG,No,Month-to-month,No,Credit card (automatic),0,18,747
3256-EZDBI,Yes,Month-to-month,No,Credit card (automatic),0,51,"1,459"
3258-SANFR,Yes,Month-to-month,No,Credit card (automatic),0,6,276
3258-SYSWS,Yes,Two year,No,Bank transfer (automatic),0,72,"7,845"
3258-ZKPAI,No,Two year,No,Bank transfer (automatic),0,72,"8,337"
3259-FDWOY,No,Two year,Yes,Bank transfer (automatic),106,71,"7,723"
3259-KNMRR,Yes,Two year,No,Bank transfer (automatic),0,57,"4,438"
3259-QMXUN,No,Two year,No,Electronic check,0,58,"4,890"
3261-CQXOL,No,Two year,No,Bank transfer (automatic),0,71,"1,813"
3262-EIDHV,No,Two year,No,Credit card (automatic),0,72,"5,893"
3266-FTKHB,No,Two year,No,Mailed check,0,17,343
3269-ATYWD,Yes,Month-to-month,Yes,Bank transfer (automatic),0,39,"3,759"
3272-VUHPV,No,Month-to-month,No,Bank transfer (automatic),0,8,401
3274-NSDWE,No,Two year,No,Credit card (automatic),0,68,"1,441"
3275-RHRNE,No,One year,No,Credit card (automatic),60,28,"1,682"
3276-HDUEG,No,Month-to-month,Yes,Mailed check,0,1,75
3278-FSIXX,No,Month-to-month,No,Mailed check,0,2,74
3279-DYZQM,No,Two year,No,Mailed check,0,71,"1,378"
3280-MRDOF,Yes,Two year,No,Credit card (automatic),0,30,"2,093"
3280-NMUVX,No,One year,No,Credit card (automatic),0,34,678
3282-ZISZV,No,One year,No,Credit card (automatic),0,32,"2,633"
3283-WCWXT,No,Two year,No,Mailed check,0,6,153
3284-SVCRO,No,Two year,No,Mailed check,0,45,"1,121"
3285-UCQVC,No,Month-to-month,Yes,Credit card (automatic),0,37,973
3292-PBZEJ,Yes,Month-to-month,No,Electronic check,0,11,"1,183"
3295-YVUSR,Yes,Month-to-month,No,Mailed check,0,2,154
3296-SILRA,Yes,Month-to-month,Yes,Mailed check,0,1,76
3298-QEICA,No,Two year,No,Mailed check,0,23,813
3301-LSLWQ,No,Month-to-month,No,Electronic check,0,29,"1,912"
3301-VKTGC,No,One year,No,Bank transfer (automatic),0,68,"5,696"
3307-TLCUD,No,Month-to-month,No,Mailed check,0,17,592
3308-DGHKL,No,Two year,No,Bank transfer (automatic),0,69,"1,447"
3308-JSGML,Yes,Two year,No,Credit card (automatic),0,59,"3,886"
3308-MHOOC,No,Month-to-month,No,Mailed check,0,1,19
3312-UUMZW,No,Month-to-month,No,Credit card (automatic),0,32,"3,145"
3312-ZWLGF,Yes,Month-to-month,No,Electronic check,0,29,"2,414"
3313-QKNKB,No,One year,Yes,Electronic check,0,59,"5,084"
3315-IKYZQ,No,One year,No,Mailed check,0,28,"1,386"
3315-TOTBP,No,Month-to-month,Yes,Mailed check,76,15,"1,130"
3316-UWXUY,No,Month-to-month,No,Credit card (automatic),0,50,"4,747"
3317-HRTNN,Yes,Month-to-month,Yes,Electronic check,0,5,198
3317-VLGQT,No,Month-to-month,No,Electronic check,0,14,"1,122"
3318-ISQFQ,No,Month-to-month,No,Bank transfer (automatic),0,20,413
3318-NMQXL,No,Month-to-month,No,Electronic check,92,3,266
3318-OSATS,Yes,Month-to-month,Yes,Electronic check,0,35,"3,474"
3319-DWOEP,Yes,Month-to-month,Yes,Electronic check,0,6,573
3320-VEOYC,Yes,Month-to-month,No,Electronic check,0,14,"1,273"
3323-CPBWR,No,Month-to-month,No,Credit card (automatic),0,23,"2,085"
3324-OIRTO,No,One year,No,Bank transfer (automatic),0,71,"7,288"
3325-FUYCG,No,One year,Yes,Electronic check,0,28,"2,847"
3327-YBAKM,No,One year,No,Mailed check,0,64,"6,314"
3329-WDIOK,No,Month-to-month,Yes,Electronic check,0,3,155
3331-HQDTW,No,Month-to-month,Yes,Mailed check,0,34,"3,587"
3334-CTHOL,No,Month-to-month,Yes,Bank transfer (automatic),0,1,49
3336-JORSO,Yes,Month-to-month,Yes,Electronic check,0,33,"3,655"
3338-CVVEH,No,Month-to-month,No,Electronic check,0,12,"1,173"
3339-EAQNV,Yes,One year,No,Credit card (automatic),0,72,"7,133"
3340-QBBFM,Yes,One year,No,Credit card (automatic),0,36,"1,992"
3345-JHUEO,No,Month-to-month,No,Electronic check,0,4,55
3345-PBBFH,No,Month-to-month,No,Bank transfer (automatic),0,8,393
3346-BRMIS,Yes,Month-to-month,Yes,Electronic check,0,18,810
3347-YJZZE,No,Month-to-month,No,Credit card (automatic),0,29,"2,211"
3348-CFRNX,No,Month-to-month,Yes,Mailed check,0,28,"2,602"
3349-ANQNH,Yes,One year,No,Electronic check,0,59,"5,890"
3351-NGXYI,Yes,Month-to-month,No,Electronic check,0,16,889
3351-NQLDI,No,One year,Yes,Credit card (automatic),0,67,"6,341"
3352-ALMCK,No,Month-to-month,No,Mailed check,0,40,"4,108"
3352-RICWQ,No,Two year,No,Mailed check,0,9,210
3354-OADJP,No,One year,No,Bank transfer (automatic),0,8,447
3359-DSRKA,No,Two year,No,Mailed check,0,58,"1,158"
3363-DTIVD,No,Two year,No,Electronic check,0,71,"7,405"
3363-EWLGO,No,Month-to-month,No,Mailed check,0,5,109
3365-SAIGS,No,Month-to-month,No,Electronic check,0,17,"1,329"
3370-GQEAL,No,Month-to-month,No,Electronic check,0,30,"2,509"
3370-HXOPH,No,Month-to-month,No,Electronic check,0,3,257
3372-CDXFJ,No,One year,No,Bank transfer (automatic),0,13,343
3372-KWFBM,Yes,Month-to-month,Yes,Electronic check,0,16,"1,281"
3373-DIUUN,No,Two year,No,Mailed check,0,30,711
3373-YZZYM,No,Month-to-month,No,Mailed check,0,1,19
3374-LXDEV,No,Month-to-month,Yes,Electronic check,0,13,"1,132"
3374-PZLXD,No,Month-to-month,No,Mailed check,0,34,675
3374-TTZTK,No,Two year,No,Electronic check,0,52,"5,487"
3376-BMGFE,No,Month-to-month,Yes,Bank transfer (automatic),0,4,273
3378-AJRAO,No,One year,No,Electronic check,0,44,"1,013"
3384-CTMSF,No,Month-to-month,No,Electronic check,0,47,"5,135"
3387-PLKUI,No,Month-to-month,No,Mailed check,0,13,251
3387-VATUS,No,Month-to-month,Yes,Bank transfer (automatic),0,5,462
3389-KTRXV,No,Two year,No,Mailed check,0,23,625
3389-YGYAI,Yes,Month-to-month,Yes,Electronic check,0,8,829
3391-JSQEW,No,Month-to-month,No,Mailed check,0,40,"2,058"
3392-EHMNK,No,Two year,No,Credit card (automatic),0,67,"6,302"
3393-FMZPV,No,Month-to-month,Yes,Electronic check,0,25,"2,387"
3396-DKDEL,No,Two year,No,Credit card (automatic),0,70,"8,250"
3397-AVTKU,No,Two year,No,Electronic check,60,43,"2,548"
3398-FSHON,Yes,Month-to-month,Yes,Electronic check,0,12,"1,094"
3398-GCPMU,Yes,Two year,No,Credit card (automatic),0,72,"6,448"
3398-ZOUAA,Yes,Month-to-month,Yes,Electronic check,0,21,"1,474"
3399-BMLVW,No,Two year,No,Credit card (automatic),0,51,"3,121"
3400-ESFUW,No,Two year,Yes,Bank transfer (automatic),0,55,"3,046"
3401-URHDA,No,One year,No,Credit card (automatic),0,51,"3,043"
